id,type,name,vintage,adapted_from,adaptation,sequel,related,spinoff,episode_count,genres,themes,nb_votes,weighted_score,bayesian_score,begin_year,end_year
18957,TV,Ch?? Sh??nen Tantei-dan NEO,1/2/2017,NA,NA,NA,NA,NA,NA,comedy,NA,NA,NA,NA,2017,NA
18952,TV,Made in Abyss,7/7/2017,18951,NA,21731,NA,NA,13,adventure/drama/fantasy/psychological/science fiction,post-apocalyptic/robots,711,8.7317,8.71117,2017,NA
18950,TV,Sagrada Reset,4/5/2017,18947,NA,NA,NA,NA,24,drama/science fiction,butterfly effect/espers/tragedy,76,6.8677,6.95321,2017,NA
18946,TV,Fastest Finger First,7/4/2017,12923,NA,NA,NA,NA,12,tournament,NA,74,6.2269,6.40382,2017,NA
18943,TV,Re:CREATORS,4/8/2017,NA,NA,NA,NA,NA,22,action/drama/fantasy/thriller,fighting/otaku/parallel universe,291,7.6119,7.60726,2017,NA
18942,TV,Natsume Y??jin-Ch?? Roku,2017-04-11 to 2017-06-20,NA,NA,NA,20798,NA,11,drama/supernatural,NA,154,8.3295,8.26916,2017,2017
18940,TV,Nananin no Ayakashi - Chimi Chimi M??ry??!! Ima Monogatari,2016-12-04 to 2017-01-29,NA,NA,NA,NA,NA,8,comedy/supernatural,NA,NA,NA,NA,2016,2017
18939,movie,Star Blazers 2202,2/25/2017,NA,NA,24448,NA,NA,NA,science fiction,NA,29,7.3482,7.39111,2017,NA
18936,TV,Chronos Ruler,7/7/2017,18935,NA,NA,NA,NA,13,action,NA,55,5.3201,5.7096,2017,NA
18934,TV,Boruto: Naruto Next Generations,4/5/2017,18144,NA,NA,NA,NA,NA,adventure/fantasy,NA,118,6.0525,6.18564,2017,NA
18922,TV,Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side,4/14/2017,17906,NA,NA,NA,NA,12,NA,NA,246,7.0956,7.11417,2017,NA
18921,TV,Laughing Salesman NEW,4/3/2017,NA,NA,NA,NA,NA,12,comedy/horror/psychological/thriller,NA,27,5.3397,6.00281,2017,NA
18920,movie,Trinity Seven: Eternal Library & Alchemic Girl,2/25/2017,NA,NA,21599,NA,NA,NA,NA,NA,77,6.4022,6.54952,2017,NA
18919,TV,Royal Tutor,4/4/2017,16935,NA,21403,NA,NA,12,comedy/fantasy,NA,129,7.0426,7.08109,2017,NA
18918,TV,Tales of Zestiria the X,1/8/2017,NA,NA,NA,NA,NA,NA,adventure/drama/fantasy,NA,131,7.3976,7.40576,2017,NA
18917,TV,Saekano: How to Raise a Boring Girlfriend Flat,4/13/2017,NA,NA,20467,NA,NA,11,comedy/drama/romance,ecchi/harem/otaku,160,7.6069,7.59908,2017,NA
18916,TV,Sakura Quest,4/5/2017,NA,NA,NA,NA,NA,25,adventure/comedy/drama,NA,194,7.5759,7.57118,2017,NA
18915,movie,"Night is Short, Walk On Girl",4/7/2017,21215,NA,NA,NA,NA,NA,comedy/romance,NA,98,7.6972,7.67512,2017,NA
18908,TV,Angel's 3Piece,7/10/2017,20921,NA,NA,NA,NA,12,comedy/drama,hikikomori/lolicon/moe/music/school life,55,6.4393,6.62835,2017,NA
18907,movie,Seitokai Yakuindomo,7/21/2017,NA,NA,23501,NA,NA,NA,comedy/slice of life,school/school life,44,7.5483,7.53684,2017,NA
18906,TV,Love Tyrant,4/6/2017,18905,NA,NA,NA,NA,12,comedy/romance/supernatural,angels,173,6.5823,6.64149,2017,NA
18901,TV,Gintama.,1/8/2017,NA,NA,20160,NA,NA,12,comedy,NA,92,8.4326,8.32439,2017,NA
18900,TV,Blood Blockade Battlefront & Beyond,9/30/2017,NA,NA,NA,NA,NA,12,action/comedy/drama/science fiction/supernatural,aliens/coming of age/dark comedy/secret agents/superpowers/vampires,243,7.5353,7.53339,2017,NA
18898,movie,Digimon Adventure tri: Loss,2/25/2017,NA,NA,19808,NA,NA,NA,NA,NA,62,6.5387,6.69374,2017,NA
18896,movie,Kizumonogatari Part 3: Reiketsu,1/6/2017,NA,NA,14954,NA,NA,NA,action/mystery/romance/supernatural,ecchi/fanservice/gore/harem/vampire,175,8.2474,8.19911,2017,NA
18895,TV,Tsugumomo,4/2/2017,16425,NA,22978,NA,NA,12,action/romance/supernatural,ecchi/fanservice/harem,136,7.0255,7.06355,2017,NA
18894,TV,Hinako Note,4/7/2017,18710,NA,NA,NA,NA,12,slice of life,NA,77,6.3692,6.52097,2017,NA
18890,TV,Love Rice,4/5/2017,NA,NA,20174,NA,NA,NA,comedy,NA,15,4.5369,5.85152,2017,NA
18889,TV,OneRoom,1/11/2017,NA,NA,20897,NA,19158,12,NA,NA,70,5.5956,5.87353,2017,NA
18888,TV,Descending Stories: Showa Genroku Rakugo Shinju,1/6/2017,NA,NA,NA,NA,NA,12,drama,historical,196,8.6858,8.61709,2017,NA
18887,TV,Schoolgirl Strikers Animation Channel,1/6/2017,NA,NA,NA,NA,NA,13,action/science fiction,NA,28,5.8106,6.31586,2017,NA
18880,TV,Urara Meirocho,1/5/2017,18145,NA,NA,NA,NA,12,comedy/slice of life/supernatural,fanservice/moe/Yuri,90,7.018,7.07409,2017,NA
18879,TV,Fuuka,1/6/2017,15858,NA,NA,NA,NA,12,drama/romance,music,172,6.6974,6.7494,2017,NA
18871,movie,Napping Princess,3/18/2017,NA,20220/20221,NA,NA,NA,NA,NA,NA,75,7.0985,7.15316,2017,NA
18869,TV,Ai-Mai-Mi Surgical Friends,1/3/2017,NA,NA,NA,NA,NA,NA,comedy,NA,32,6.0163,6.41953,2017,NA
18865,TV,Seiren,1/5/2017,NA,NA,NA,NA,NA,12,comedy/romance,NA,119,6.3957,6.49638,2017,NA
18860,movie,Eiga Tamagotchi: Himitsu no Otodake Daisakusen!,2017-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA
18859,TV,Idol Incidents,1/8/2017,NA,NA,NA,NA,NA,12,NA,idols,20,5.5834,6.30017,2017,NA
18851,movie,Haikara-San: Here Comes Miss Modern Part 1,11/11/2017,7594,NA,21021,NA,NA,NA,comedy/drama/romance,historical,31,7.6544,7.60986,2017,NA
18841,movie,Cyborg 009 Call of Justice,11/25/2016,NA,NA,NA,NA,NA,NA,action/science fiction,NA,20,6.182,6.6743,2016,NA
18832,TV,Nyanko Days,1/8/2017,18761,NA,NA,NA,NA,12,comedy/slice of life,NA,77,6.4381,6.58058,2017,NA
18812,TV,Eccentric Family 2,4/9/2017,NA,NA,NA,NA,NA,12,comedy/drama/fantasy,family/folklore/gender switch,153,8.2839,8.22651,2017,NA
18807,TV,Miss Kobayashi's Dragon Maid,1/11/2017,17913,NA,23562,NA,NA,14,comedy/fantasy/slice of life,dragons/fanservice/magical girl/maids,583,8.0723,8.06065,2017,NA
18806,TV,Scum's Wish,1/12/2017,17299,NA,NA,NA,NA,12,drama/erotica/psychological/romance,ecchi/Unrequited Love/yuri,287,7.4815,7.48203,2017,NA
18805,TV,Chiruran 1/2,1/9/2017,18804,NA,NA,NA,NA,12,comedy/slice of life,NA,20,5.2812,6.1113,2017,NA
18803,movie,Monster Strike The Movie,12/10/2016,NA,NA,NA,21139/23360,NA,NA,NA,NA,6,7.0596,NA,2016,NA
18801,TV,Onihei,1/9/2017,NA,NA,NA,NA,NA,13,action/drama,historical/samurai,75,7.4647,7.46885,2017,NA
18800,TV,Reikenzan: Eichi e no Shikaku,1/7/2017,NA,NA,NA,NA,NA,NA,adventure/comedy/fantasy,martial arts,28,6.8296,7.02916,2017,NA
18799,TV,Kemono Friends,1/10/2017,NA,NA,21589,19855,22747,12,adventure/comedy/fantasy,magical creatures/post-apocalyptic,136,7.2472,7.26728,2017,NA
18796,TV,Full Metal Panic! Invisible Victory,4/13/2018,NA,NA,NA,NA,NA,NA,action/science fiction,mecha/military/real robot,258,7.6965,7.68754,2018,NA
18795,TV,Akashic Records of Bastard Magical Instructor,4/4/2017,19382,NA,NA,NA,NA,12,action/comedy/magic,magical girl/school,308,6.8176,6.84299,2017,NA
18791,TV,Piace: Watashi no Italian,1/11/2017,18468,NA,NA,NA,NA,12,NA,cooking,47,6.0462,6.34083,2017,NA
18787,TV,PePePePengiin,10/2/2016,NA,NA,NA,NA,NA,NA,comedy,NA,NA,NA,NA,2016,NA
18785,TV,Kimoshiba,10/2/2016,NA,NA,NA,NA,NA,NA,slice of life/supernatural,NA,NA,NA,NA,2016,NA
18784,TV,Ohay??! Kokekko-san,10/2/2016,NA,NA,NA,NA,NA,NA,slice of life,NA,NA,NA,NA,2016,NA
18783,TV,Pittanko! Nekozakana,10/2/2016,NA,NA,NA,NA,NA,NA,comedy,NA,NA,NA,NA,2016,NA
18781,TV,Kokekko-san,2009-11-18 to 2010-05-19,NA,NA,NA,18784,NA,26,NA,NA,NA,NA,NA,2009,2010
18780,TV,Tama & Friends: Sagase! Mah?? no Punipuni Stone,2006-05-06 to 2006-11-04,NA,NA,NA,NA,NA,26,adventure/fantasy,NA,NA,NA,NA,2006,2006
18779,TV,Tama & Friends: Uchi no Tama Shirimasen ka?,10/1/2016,NA,NA,NA,NA,22947,NA,slice of life,NA,NA,NA,NA,2016,NA
18778,movie,HARUWO,5/5/2005,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,2005,NA
18777,TV,KONOSUBA - God's blessing on this wonderful world! 2,1/11/2017,NA,NA,21138,NA,NA,10,adventure/comedy/fantasy,goddesses/NEET/other world/parody,605,7.9168,7.90859,2017,NA
18776,TV,Minami Kamakura High School Girls Cycling Club,1/6/2017,17535,NA,NA,NA,NA,12,comedy/slice of life/tournament,sports,46,6.0755,6.36915,2017,NA
18773,TV,Cardfight!! Vanguard G NEXT,10/2/2016,NA,NA,20072,NA,NA,52,tournament,card games,2,4.3692,NA,2016,NA
18763,movie,Kuroko no Basuke Winter Cup S??sh??-hen: Namida no Saki e,10/8/2016,NA,NA,23256,NA,NA,NA,NA,NA,19,6.1743,6.68546,2016,NA
18759,TV,Nyanbo!,9/27/2016,NA,NA,NA,NA,NA,26,comedy/slice of life,NA,16,6.8016,7.09869,2016,NA
18758,TV,Rewrite,1/14/2017,NA,NA,NA,NA,NA,NA,romance/supernatural,NA,79,6.2029,6.37326,2017,NA
18756,movie,Orange: Mirai,11/18/2016,NA,NA,NA,NA,NA,NA,NA,NA,34,7.1673,7.25274,2016,NA
18755,TV,RIN-NE 3,4/8/2017,NA,NA,NA,NA,NA,25,action/comedy/supernatural,demons/ghosts/school/shinigami/spirits,34,7.3709,7.40322,2017,NA
18754,movie,Koro Teacher Quest!,11/19/2016,18753,NA,18899,NA,NA,NA,NA,NA,1,6,NA,2016,NA
18752,movie,Assassination Classroom the Movie: 365 Days' Time,11/19/2016,NA,NA,NA,18754,NA,NA,NA,NA,15,6.8301,7.12552,2016,NA
18750,TV,Rainy Cocoa in Hawaii,10/2/2016,NA,NA,20054,NA,NA,12,comedy/slice of life,caf??,11,3.7982,NA,2016,NA
18749,TV,Masamune-kun's Revenge,1/5/2017,17641,NA,NA,NA,NA,12,comedy/romance,NA,280,6.6042,6.6408,2017,NA
18748,movie,Kagerou Daze -in a day's-,11/4/2016,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2016,NA
18745,TV,Pok??mon Sun & Moon,11/17/2016,NA,NA,22559,19350,NA,NA,adventure/tournament,NA,20,6.614,6.9443,2016,NA
18734,TV,Akiba's Trip: The Animation,1/4/2017,NA,NA,NA,NA,NA,13,action/comedy/supernatural,ecchi/magical girl/otaku/vampires,113,6.5945,6.68093,2017,NA
18733,TV,Glass Mask Year 3 Class D,10/3/2016,NA,NA,NA,NA,NA,13,comedy,NA,7,6.4083,NA,2016,NA
18732,TV,Crane Game Girls Galaxy,10/5/2016,NA,NA,NA,NA,NA,NA,comedy,NA,13,5.3121,6.3598,2016,NA
18731,movie,King of Prism: PRIDE the HERO,6/10/2017,NA,NA,21194,NA,NA,NA,NA,NA,2,6,NA,2017,NA
18730,movie,Lupin the IIIrd: Goemon's Blood Spray,2/4/2017,NA,NA,NA,22089,NA,NA,action,assassins,39,7.7377,7.68055,2017,NA
18729,TV,Hagane Orchestra,10/9/2016,NA,NA,NA,NA,NA,12,comedy,NA,12,5.6471,6.57095,2016,NA
18728,TV,To Be Hero,10/5/2016,NA,NA,NA,NA,20900,NA,comedy,NA,52,6.6879,6.83919,2016,NA
18727,TV,Cheating Craft,10/5/2016,NA,NA,NA,NA,NA,12,action,school,43,4.9114,5.47505,2016,NA
18724,TV,Interviews with Monster Girls,1/7/2017,17668,NA,NA,NA,NA,12,comedy/slice of life/supernatural,succubus/vampires,430,7.7121,7.7062,2017,NA
18723,TV,Chi's Sweet Adventure,10/2/2016,NA,22656,20740,NA,NA,NA,slice of life,NA,7,7.0842,NA,2016,NA
18721,movie,Gekij??ban Kuroko no Basuke Last Game,3/18/2017,17955,NA,NA,NA,NA,NA,tournament,basketball/sports,72,6.836,6.93011,2017,NA
18719,TV,Bloodivores,10/1/2016,NA,NA,NA,NA,NA,12,action/supernatural,vampires,78,4.5818,4.9702,2016,NA
18716,TV,Mysterious Joker Season 4,10/3/2016,NA,NA,NA,NA,NA,13,action/comedy,NA,4,7.7381,NA,2016,NA
18715,TV,Super Lovers 2,1/12/2017,NA,NA,22982,NA,NA,10,comedy/drama/romance,Shounen-ai/yaoi,44,6.6843,6.85798,2017,NA
18714,movie,Pigtails,10/24/2015,18713,NA,NA,NA,NA,NA,NA,NA,8,6.6107,NA,2015,NA
18709,TV,Bungo Stray Dogs 2,2016-10-05 to 2016-12-16,NA,NA,19773,19473,NA,12,action/comedy/drama/mystery/supernatural,conspiracy/crime/historical/literature/mafia/superpowers,289,7.5692,7.56623,2016,2016
18708,TV,Soul Buster,10/4/2016,NA,NA,NA,NA,NA,12,adventure/fantasy,NA,28,5.4423,6.05805,2016,NA
18706,TV,Kiitaro's yokai picture diary,10/5/2016,18705,NA,NA,NA,NA,NA,comedy/supernatural,demons/folklore,48,6.6107,6.78752,2016,NA
18703,TV,Granblue Fantasy the Animation,4/1/2017,NA,NA,22508,19962,23705,13,adventure/fantasy,monsters,162,6.3463,6.42551,2017,NA
18702,TV,12-Sai: Chiccha na Mune no Tokimeki Second Season,10/3/2016,NA,NA,NA,NA,NA,12,romance,NA,26,7.2421,7.3219,2016,NA
18698,TV,Great Passage,10/13/2016,NA,NA,NA,NA,NA,11,drama,NA,145,7.6916,7.67656,2016,NA
18697,TV,Miss Bernard said.,10/6/2016,18299,NA,NA,NA,NA,NA,comedy,NA,63,6.3096,6.49923,2016,NA
18695,TV,Heybot!,9/18/2016,NA,NA,NA,NA,NA,NA,comedy,NA,7,6.157,NA,2016,NA
18694,TV,Aooni The Blue Monster,10/2/2016,NA,NA,NA,18968/20215,NA,13,comedy/horror/supernatural,NA,27,5.5224,6.12929,2016,NA
18693,TV,BanG Dream!,1/21/2017,NA,NA,21289,23928,21290/21291,13,comedy/drama,music/school/school life,88,7.4205,7.42942,2017,NA
18692,TV,Saga of Tanya the Evil,1/6/2017,19077,NA,20509,NA,21992,12,action/drama/magic,military,504,7.9394,7.92906,2017,NA
18691,TV,Kabukibu!,4/6/2017,NA,NA,NA,NA,NA,12,NA,NA,43,6.9755,7.0888,2017,NA
18690,TV,Hand Shakers,1/10/2017,NA,NA,20759,NA,NA,12,action/science fiction,NA,74,3.8827,4.38671,2017,NA
18689,TV,Seven Mortal Sins,4/14/2017,NA,NA,NA,NA,20315,12,supernatural,NA,92,5.1821,5.44895,2017,NA
18687,TV,Teeky??,10/5/2016,NA,NA,19543,NA,NA,12,comedy,high school/school life/sports/tennis,40,6.7268,6.90403,2016,NA
18685,TV,Idol Memories,10/2/2016,NA,NA,NA,NA,NA,12,drama,idols,5,6.1887,NA,2016,NA
18684,TV,SENGOKUCHOJYUGIGA,10/8/2016,NA,NA,NA,NA,NA,NA,comedy,historical,16,6.1948,6.75194,2016,NA
18682,TV,BBK/BRNK: The Gentle Giants of the Galaxy,10/1/2016,NA,NA,NA,NA,NA,12,action/drama/science fiction,NA,40,6.4142,6.66357,2016,NA
18681,TV,Mahou Shoujo Nante Mouiidesukara. Second Season,10/5/2016,NA,NA,NA,NA,NA,12,comedy/magic,magical girl,50,6.3154,6.54367,2016,NA
18680,TV,Lostorage incited WIXOSS,10/7/2016,NA,NA,19999,NA,NA,12,drama/psychological/thriller,card games/magical creatures,48,6.2499,6.49888,2016,NA
18677,TV,MARGINAL #4 the Animation,1/12/2017,NA,NA,NA,NA,NA,12,NA,Bishounen/idols/Music/School,15,5.9322,6.62669,2017,NA
18676,TV,Girlish Number,10/6/2016,NA,NA,NA,NA,NA,12,comedy,idols/seiyuu,159,7.0138,7.04755,2016,NA
18674,movie,Zegapain ADP,10/15/2016,NA,NA,NA,NA,NA,NA,science fiction,NA,2,5.5722,NA,2016,NA
18673,TV,Anime De Training! Xx!,10/5/2016,NA,NA,NA,NA,NA,12,slice of life,fanservice,26,5.8444,6.36558,2016,NA
18672,TV,My Wife is the Student Council President+!,10/2/2016,NA,NA,NA,NA,NA,12,comedy/romance,NA,131,6.4118,6.50268,2016,NA
18671,TV,Gabriel DropOut,1/9/2017,18668,NA,NA,NA,NA,13,comedy,angels/demons,340,7.7167,7.70914,2017,NA
18670,TV,??lDLIVE,1/8/2017,16532,NA,NA,NA,NA,12,science fiction,aliens,62,5.8282,6.09846,2017,NA
18669,movie,Yo-kai Watch: Sora Tobu Kujira to Double Sekai no Daib??ken da Nyan!,12/17/2016,NA,NA,20121,NA,NA,NA,NA,NA,2,5,NA,2016,NA
18667,TV,Gakuen Handsome,10/3/2016,NA,NA,NA,NA,NA,12,comedy/romance,bishounen/parody/school/shounen-ai,35,5.345,5.89389,2016,NA
18666,movie,Eiga Chibi Maruko-chan: Italia kara Kita Sh??nen,12/7/2015,NA,NA,NA,NA,NA,NA,comedy/drama/romance,NA,3,7.6165,NA,2015,NA
18664,TV,ViVid Strike!,10/1/2016,NA,NA,NA,NA,NA,12,action/drama/magic/tournament,fighting,65,7.14,7.19529,2016,NA
18663,movie,Yowamushi Pedal: Spare Bike,9/9/2016,17922,NA,NA,NA,NA,NA,NA,NA,8,7.0334,NA,2016,NA
18662,TV,Twin Angels BREAK,4/7/2017,NA,NA,NA,NA,NA,NA,NA,NA,25,5.5776,6.19939,2017,NA
18637,TV,Tiger Mask W,10/1/2016,NA,NA,NA,NA,NA,38,tournament,sports,19,6.3576,6.79781,2016,NA
18636,TV,Digimon Universe: Appli Monsters,10/1/2016,NA,NA,NA,NA,NA,NA,tournament,NA,11,5.8867,NA,2016,NA
18634,TV,Nazotokine,10/5/2016,NA,NA,NA,NA,19621,12,mystery,NA,24,5.027,5.8496,2016,NA
18589,movie,Eiga Mah?? Tsukai Precure! Kiseki no Henshin! Cure Mofurun!,10/29/2016,NA,NA,NA,NA,NA,NA,NA,NA,9,7.281,NA,2016,NA
18588,TV,Matoi the Sacred Slayer,10/4/2016,NA,NA,23092,NA,NA,12,action/drama/supernatural,magical girl,104,7.5318,7.52797,2016,NA
18587,movie,Moment You Fall in Love,12/17/2016,NA,NA,20055,NA,NA,NA,NA,NA,67,6.7474,6.86093,2016,NA
18586,TV,Mobile Suit Gundam: Iron-Blooded Orphans,2016-10-02 to 2017-04-02,NA,NA,NA,NA,NA,25,action/drama/science fiction,mecha/military/politics/space/war,222,7.9816,7.95664,2016,2017
18558,TV,Sound! Euphonium 2,10/5/2016,NA,NA,21102,NA,20444,13,drama,school,244,8.313,8.27465,2016,NA
18557,TV,Scorching Ping Pong Girls,10/3/2016,18194,NA,NA,NA,NA,12,comedy/tournament,sports,73,7.0248,7.09115,2016,NA
18556,TV,Chaos;Child,1/11/2017,NA,NA,22096,NA,NA,12,horror/psychological,NA,114,6.1836,6.30848,2017,NA
18555,TV,Chobitto-Zukan,7/3/2016,NA,NA,NA,NA,NA,52,comedy,NA,NA,NA,NA,2016,NA
18548,movie,Aikatsu! ~Nerawareta Mah?? no Aikatsu! Card~,8/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,2,6.3737,NA,2016,NA
18547,movie,Aikatsu Stars!,8/13/2016,NA,NA,NA,NA,NA,NA,NA,NA,2,6.3737,NA,2016,NA
18546,TV,Show By Rock!!#,10/2/2016,NA,NA,NA,NA,22906,12,comedy/fantasy,music,45,6.9568,7.07006,2016,NA
18528,TV,Blue Exorcist: Kyoto Saga,1/6/2017,NA,NA,NA,NA,NA,12,supernatural,NA,293,7.4514,7.45311,2017,NA
18506,TV,Izetta: The Last Witch,10/1/2016,NA,NA,NA,NA,NA,12,action/drama/magic,historical/military/war/witches/yuri,424,7.5383,7.5371,2016,NA
18494,movie,Mobile Suit Gundam Thunderbolt: December Sky,6/25/2016,NA,NA,19893,NA,NA,NA,action/drama/science fiction,mecha/military/war,54,7.7899,7.73625,2016,NA
18493,movie,Kaze no Matasabur??,3/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,14,5.9566,6.66654,2016,NA
18492,movie,Kacchikenee,3/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,4,5.6549,NA,2016,NA
18491,movie,UTOPA,3/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,11,5.7682,NA,2016,NA
18490,TV,GraP & RodeO,7/1/2016,NA,NA,NA,NA,NA,NA,comedy,NA,NA,NA,NA,2016,NA
18489,TV,GraP & RodeO,2014-10-20 to 2014-12-22,NA,NA,18490,NA,NA,61,comedy,NA,NA,NA,NA,2014,2014
18488,movie,Colorful Ninja Iromaki,3/19/2016,NA,NA,NA,NA,NA,NA,magic,NA,8,6.5324,NA,2016,NA
18486,TV,Little Witch Academia,1/8/2017,NA,22436,NA,NA,NA,25,adventure/comedy/magic,magical girl/school/witches,347,7.8323,7.82102,2017,NA
18485,TV,My Hero Academia,3/25/2017,NA,NA,20356,NA,NA,25,action/comedy/drama/science fiction/tournament,developing powers/school life/special abilities/superpowers,653,8.3592,8.3436,2017,NA
18478,TV,Hitori no Shita - the outcast,7/9/2016,NA,NA,20547,NA,NA,12,action/horror,superpowers/zombies,106,6.4057,6.51646,2016,NA
18477,movie,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Dai-b??ken,3/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA
18476,movie,Ry??kan-san,7/12/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA
18475,movie,Doraemon the Movie: Nobita and the Birth of Japan 2016,3/5/2016,NA,NA,19255,NA,NA,NA,adventure/science fiction,NA,5,7.689,NA,2016,NA
18467,TV,Magic-kyun! Renaissance,10/2/2016,NA,NA,NA,NA,NA,NA,magic/romance,NA,33,6.3806,6.67772,2016,NA
18466,TV,Ajin,10/7/2016,NA,NA,NA,NA,NA,13,action/horror/supernatural/thriller,gore/immortality/monsters/terrorism,258,7.7097,7.70015,2016,NA
18465,movie,Ajin: Demi-Human - Collide,9/23/2016,NA,NA,NA,NA,NA,NA,NA,NA,8,7.478,NA,2016,NA
18463,TV,Naria Girls,7/6/2016,NA,NA,NA,NA,NA,12,comedy,magical girl/parody,16,4.7497,5.92617,2016,NA
18461,TV,ACCA: 13-Territory Inspection Dept.,1/10/2017,18460,NA,23517,NA,NA,NA,adventure/drama/mystery/science fiction/thriller,conspiracy/detective/police/politics,234,7.4007,7.40529,2017,NA
18459,TV,Haikyu!!,10/7/2016,NA,NA,22972,NA,NA,10,tournament,sports,260,8.4092,8.36886,2016,NA
18458,TV,Active Raid Second,7/10/2016,NA,NA,NA,NA,NA,12,action/science fiction,mecha,56,6.1667,6.40107,2016,NA
18457,TV,Bananya,7/4/2016,NA,NA,22414,NA,NA,13,comedy/slice of life,NA,51,5.9519,6.24579,2016,NA
18456,TV,Trickster,10/3/2016,NA,NA,NA,NA,NA,24,mystery,NA,69,5.3638,5.6795,2016,NA
18455,TV,Time Travel Girl,7/9/2016,NA,NA,NA,NA,NA,12,science fiction,historical/time travel,46,6.505,6.70979,2016,NA
18452,movie,Soreike! Anpanman Omocha no Hoshi no Nanda to Runda,7/2/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA
18451,movie,Kaze no Y?? ni,6/11/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA
18450,movie,Crayon Shin-chan Bakusui! Yumemi World Dai Totsugeki,4/16/2016,NA,NA,19582,NA,NA,NA,NA,NA,4,7.1622,NA,2016,NA
18447,TV,Show By Rock!! Short!!,7/4/2016,NA,NA,NA,NA,NA,12,comedy/slice of life,NA,31,6.4592,6.7482,2016,NA
18446,TV,Monster Hunter Stories RIDE ON,10/2/2016,NA,NA,NA,NA,NA,NA,adventure/fantasy,NA,6,5.1456,NA,2016,NA
18430,TV,Puzzle & Dragons X,7/4/2016,NA,NA,NA,NA,20881,NA,NA,NA,19,5.4829,6.2617,2016,NA
18429,movie,Kuroko's Basketball Winter Cup Highlights -Shadow and Light-,9/3/2016,NA,NA,18763,NA,NA,NA,NA,NA,19,6.6603,6.98333,2016,NA
18428,TV,Honobono Log,6/7/2016,NA,NA,NA,NA,NA,10,NA,NA,39,7.1147,7.20414,2016,NA
18413,TV,Keijo!!!!!!!!,10/6/2016,18056,NA,NA,NA,NA,12,tournament,ecchi/fanservice/sports,355,7.6283,7.62393,2016,NA
18412,TV,WWW.WAGNARIA!!,10/1/2016,18215,NA,NA,NA,NA,13,comedy,NA,167,7.2378,7.25503,2016,NA
18401,TV,Disastrous Life of Saiki K.,7/4/2016,15544,NA,20177,NA,NA,23,comedy/slice of life/supernatural,espers/psychics/school/special abilities,239,7.8835,7.86492,2016,NA
18331,TV,OZMAFIA!!,7/6/2016,NA,NA,NA,NA,NA,12,comedy/fantasy,bishounen/school,24,4.8408,5.72547,2016,NA
18330,TV,Buddy Go!,4/6/2016,16811,NA,NA,NA,NA,3,NA,NA,2,5.4939,NA,2016,NA
18282,movie,planetarian: Hoshi no Hito,9/3/2016,NA,NA,NA,NA,NA,NA,NA,NA,60,7.8822,7.81763,2016,NA
18277,movie,GANTZ:O,10/14/2016,3749,NA,NA,NA,NA,NA,NA,NA,113,7.1949,7.22369,2016,NA
18272,TV,Danganronpa 3: The End of Hope's Peak High School: Despair Arc,7/14/2016,NA,NA,20490,NA,NA,11,action/drama/mystery/thriller,school,111,6.9346,6.98925,2016,NA
18245,movie,Kantai Collection: KanColle,11/26/2016,NA,NA,NA,NA,NA,NA,NA,NA,25,7.5791,7.55176,2016,NA
18243,TV,Regalia: The Three Sacred Stars,7/7/2016,NA,NA,NA,NA,NA,13,science fiction,mecha,46,5.3958,5.83008,2016,NA
18236,movie,Naze Ikiru: Rennyo Sh??nin to Yoshizaki Enj??,5/21/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA
18235,TV,Cute High Earth Defense Club LOVE! LOVE!,7/7/2016,NA,NA,19355,NA,NA,12,comedy/magic/slice of life,NA,47,7.0201,7.11665,2016,NA
18234,TV,Highschool Life of a Fudanshi,7/5/2016,18233,NA,NA,NA,NA,12,comedy/slice of life,school/shounen-ai,76,6.0293,6.22914,2016,NA
18232,TV,Anonymous Noise,4/11/2017,15685,NA,NA,NA,NA,12,drama/romance,love triangle/music,76,6.6382,6.75501,2017,NA
18227,movie,Pok??mon the Movie: Volcanion and the Mechanical Marvel,7/16/2016,NA,NA,NA,NA,NA,NA,NA,NA,21,6.639,6.9502,2016,NA
18226,TV,Ahare! Meisaku-kun,4/8/2016,NA,NA,24132,NA,NA,39,comedy,NA,NA,NA,NA,2016,NA
18225,TV,CoCO & NiCO,4/8/2016,NA,NA,NA,NA,NA,39,comedy/slice of life,NA,NA,NA,NA,2016,NA
18222,TV,Ragnastrike Angels,4/2/2016,NA,NA,NA,NA,NA,12,action/science fiction,NA,19,4.6241,5.73534,2016,NA
